,loop_step,standard_dev,number_town_people,guac_20,guac_19,guac_18,guac_17,guac_16,guac_15,guac_14,guac_13,guac_12,guac_11,guac_10,guac_9,guac_8,guac_7,guac_6,guac_5,guac_4,guac_3,guac_2,fraction_multiple_condorcet_winners
1162,162,2,250,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,0.0
1163,163,2,250,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,0.0
1164,164,2,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,0.0
1165,165,2,250,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,0.0
1166,166,2,250,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,false,false,0.0
1167,167,2,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
1168,168,2,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,0.0
1169,169,2,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
1170,170,2,250,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,0.0
1171,171,2,250,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,0.0
1172,172,2,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,0.0
1173,173,2,250,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,0.0
1174,174,2,250,true,true,true,true,true,true,false,true,true,false,true,true,false,true,false,true,true,true,false,0.0
1175,175,2,250,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,0.0
1176,176,2,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,0.0
1177,177,2,250,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,0.0
1178,178,2,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
1179,179,2,250,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,false,0.0
1180,180,2,250,true,true,true,true,true,true,false,true,true,false,false,false,false,false,true,true,true,true,false,0.0
1181,181,2,250,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
1182,182,2,250,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,0.0
1183,183,2,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,0.0
1184,184,2,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,0.0
1185,185,2,250,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,0.0
1186,186,2,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
1187,187,2,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,0.0
1188,188,2,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,0.0
1189,189,2,250,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,0.0
1190,190,2,250,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,0.0
1191,191,2,250,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,0.0
1192,192,2,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
1193,193,2,250,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,0.0
1194,194,2,250,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,false,false,false,true,0.0
1195,195,2,250,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
1196,196,2,250,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,false,0.0
1197,197,2,250,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,0.0
1198,198,2,250,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,0.0
1199,199,2,250,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,0.0
1200,0,3,50,false,false,true,true,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,0.0
1201,1,3,50,true,true,true,false,false,true,true,true,true,true,false,false,false,true,false,true,false,false,not_all_assigned,0.0
1202,2,3,50,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,0.0
1203,3,3,50,true,false,true,true,true,true,false,false,true,false,true,false,false,false,false,true,false,false,true,0.0
1204,4,3,50,false,true,true,true,true,false,true,false,false,false,true,false,false,true,true,true,true,true,false,0.0
1205,5,3,50,false,true,true,true,false,true,true,true,false,false,false,false,false,true,true,false,false,true,false,0.0
1206,6,3,50,true,true,false,false,false,true,true,true,true,true,true,true,false,false,true,false,false,false,false,0.0
1207,7,3,50,true,true,true,true,true,true,false,false,true,true,false,false,true,false,false,false,false,false,false,0.0
1208,8,3,50,true,false,false,false,false,false,true,true,true,true,false,false,true,false,false,false,false,false,not_all_assigned,0.0
1209,9,3,50,true,false,true,false,false,true,false,false,false,false,true,true,true,false,true,true,false,false,false,0.0
1210,10,3,50,false,true,true,true,true,true,true,false,true,false,true,true,true,true,false,false,true,false,false,0.0
1211,11,3,50,true,false,true,false,false,true,false,true,true,false,false,false,true,false,false,false,false,false,true,0.0
1212,12,3,50,false,false,true,true,true,true,false,true,true,true,true,true,true,false,true,false,false,true,false,0.0
1213,13,3,50,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,false,true,false,true,0.0
1214,14,3,50,true,true,true,true,false,false,true,true,false,true,true,false,true,true,true,true,false,false,false,0.0
1215,15,3,50,false,true,false,true,true,true,true,false,true,true,false,false,false,false,false,true,true,false,true,0.0
1216,16,3,50,true,true,true,true,true,true,true,true,true,false,false,true,false,false,false,false,false,true,false,0.0
1217,17,3,50,true,true,true,true,true,false,true,true,true,true,true,false,true,false,false,false,false,false,not_all_assigned,0.0
1218,18,3,50,true,true,true,true,true,true,true,false,true,true,false,false,true,true,false,false,true,false,false,0.0
1219,19,3,50,false,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true,true,true,true,0.0
1220,20,3,50,true,true,true,false,true,false,false,false,false,true,true,true,true,true,true,false,false,false,false,0.0
1221,21,3,50,true,true,true,true,false,true,false,false,false,false,false,true,true,false,false,false,false,false,true,0.0
1222,22,3,50,true,true,true,true,false,true,true,false,true,true,false,true,false,true,false,false,false,false,false,0.005
1223,23,3,50,true,false,true,true,true,false,true,false,false,false,true,false,true,false,false,false,true,false,true,0.0
1224,24,3,50,true,true,true,true,true,true,true,false,true,false,true,true,false,false,false,true,false,true,false,0.0
1225,25,3,50,true,true,true,true,false,true,true,false,true,true,false,true,false,true,false,true,false,false,false,0.0
1226,26,3,50,true,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,true,false,false,0.0
1227,27,3,50,false,false,true,false,true,true,false,true,true,true,true,false,true,false,true,false,true,false,false,0.0
1228,28,3,50,false,true,false,true,true,true,false,true,true,false,false,false,true,true,false,false,false,false,true,0.0
1229,29,3,50,true,true,false,false,false,true,true,false,true,true,true,false,true,true,true,true,false,false,true,0.0
1230,30,3,50,true,false,true,true,false,true,true,true,true,true,false,true,false,false,false,true,false,false,false,0.0
1231,31,3,50,true,false,true,true,true,true,true,true,true,true,false,false,false,false,true,false,true,false,false,0.0
1232,32,3,50,true,true,false,false,false,true,true,true,true,true,false,true,true,false,false,true,true,true,false,0.0
1233,33,3,50,true,false,true,true,true,false,true,false,true,false,false,false,false,true,true,true,false,false,false,0.0
1234,34,3,50,true,false,true,true,true,false,true,false,true,true,true,false,false,false,false,true,true,true,true,0.0
1235,35,3,50,false,true,false,true,false,true,false,true,true,false,true,true,true,false,false,false,false,true,false,0.0
1236,36,3,50,true,false,true,false,true,true,true,true,true,false,true,true,false,false,false,false,false,false,true,0.0
1237,37,3,50,true,false,true,false,true,true,false,true,false,true,true,true,false,false,false,true,false,true,false,0.0
1238,38,3,50,false,true,true,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,0.0
1239,39,3,50,true,true,false,true,true,false,true,true,false,false,true,true,true,false,true,true,true,true,not_all_assigned,0.0
1240,40,3,50,true,false,false,false,false,false,true,true,false,true,false,false,true,false,false,false,false,false,not_all_assigned,0.0
1241,41,3,50,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,false,false,0.0
1242,42,3,50,true,true,true,false,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,0.0
1243,43,3,50,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,false,false,false,false,0.0
1244,44,3,50,true,true,true,true,true,true,false,true,false,true,false,true,false,true,true,true,false,true,false,0.0
1245,45,3,50,false,true,false,true,false,false,true,true,true,true,false,false,true,false,false,true,false,false,false,0.0
1246,46,3,50,false,true,false,false,true,false,true,true,false,false,false,false,false,false,true,true,true,false,false,0.0
1247,47,3,50,true,true,true,true,false,true,true,false,false,true,true,true,true,false,true,false,false,false,true,0.0
1248,48,3,50,true,false,false,true,true,true,true,false,false,false,false,true,false,true,true,false,false,false,not_all_assigned,0.0
1249,49,3,50,false,true,false,false,false,true,false,true,true,false,false,false,true,true,false,false,false,false,false,0.0
1250,50,3,50,true,true,true,false,true,true,true,true,false,true,true,false,false,true,true,true,true,true,false,0.0
1251,51,3,50,true,false,true,false,true,true,false,true,false,true,false,true,false,true,false,false,false,false,not_all_assigned,0.0
1252,52,3,50,true,true,true,true,true,false,true,true,true,true,false,true,false,false,true,false,false,false,false,0.0
1253,53,3,50,false,false,false,true,true,true,false,false,false,false,false,false,true,false,true,true,true,false,false,0.0
1254,54,3,50,true,false,false,true,false,false,false,true,true,true,false,true,true,false,false,false,false,false,false,0.0
1255,55,3,50,true,false,true,false,true,false,true,true,false,true,true,false,false,false,true,false,false,true,true,0.0
1256,56,3,50,false,true,false,false,false,false,true,true,true,false,false,true,true,true,false,false,false,false,false,0.0
1257,57,3,50,true,false,true,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,not_all_assigned,0.0
1258,58,3,50,true,false,true,false,true,false,true,false,false,false,true,true,false,false,true,false,false,false,false,0.0
1259,59,3,50,true,false,false,true,true,true,true,false,false,false,true,false,true,true,false,false,true,false,true,0.0
1260,60,3,50,false,false,true,true,false,true,true,true,false,true,false,false,false,false,true,false,true,false,false,0.0
1261,61,3,50,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false,false,false,true,false,0.0
1262,62,3,50,false,false,false,false,true,false,true,true,true,true,false,true,true,false,true,false,false,false,false,0.0
1263,63,3,50,false,true,true,true,false,true,false,true,true,false,false,true,true,true,false,false,false,false,not_all_assigned,0.0
1264,64,3,50,false,true,true,true,true,false,false,false,true,true,true,true,false,true,true,false,false,true,true,0.0
1265,65,3,50,false,true,false,false,true,false,true,true,false,false,true,true,false,false,false,true,false,false,not_all_assigned,0.0
1266,66,3,50,false,true,true,true,true,false,true,false,false,false,true,true,true,false,false,true,false,false,false,0.0
1267,67,3,50,false,true,true,true,false,true,false,false,true,false,true,false,true,false,false,false,false,false,false,0.0
1268,68,3,50,true,true,true,true,false,true,true,false,true,true,false,true,false,false,false,false,true,false,false,0.0
1269,69,3,50,true,false,false,true,true,false,true,true,true,true,true,false,true,false,true,false,false,false,true,0.0
1270,70,3,50,true,true,false,true,true,false,false,true,false,false,false,true,false,false,true,true,false,true,true,0.0
